id,contract,lang,title,text,topics,subtopics,void
64,2,de,9. Datenschutz und Gläubigerschutz,"Wir weisen darauf hin, dass wir deine Adressdaten (Name, Anschrift, Geburtsdatum) zum Zwecke der Bonitätsprüfung bei Auswahl der Zahlungsart Rechnung an die <<NAME>>, <<STRASSE>> 99, 000000 <<STADT>> übermitteln, von welcher wir Informationen zu deinem bisherigen Zahlungsverhalten und Bonitätsinformationen auf Basis mathematisch-statistischer Verfahren unter Verwendung von Anschriftendaten beziehen. Bei der Datenverarbeitung werden deine schutzwürdigen Belange, gemäß den gesetzlichen Bestimmungen berücksichtigt.",personalData,"personalData:information,personalData:usage",0.0
65,2,de,10. Gewährleistung,"Der Verbraucher hat Anspruch auf Gewährleistung für Mängel der gekauften Ware nach den gesetzlichen Vorschriften der §§ 437 ff. BGB. Insbesondere kann der Kunde Nacherfüllung (Neulieferung oder Mängelbeseitigung) verlangen. <<NAME>> ist jedoch berechtigt, den Kunden auf Neulieferung zu verweisen, wenn die Mängelbeseitigung mit unverhältnismäßigem Aufwand verbunden wäre. Die Gewährleistungsansprüche verjähren zwei Jahre nach Ablieferung der Ware. Der Käufer sollte seine Gewährleistungsansprüche unter Angabe der Bestellnummer, seines Namens und seiner Anschrift sowie unter kurzer Angabe der Gründe geltend machen. Der Kunde übersendet auf Verlangen von <<NAME>> die mangelhafte Ware zur Überprüfung auf Kosten und Gefahr von <<NAME>> an folgende Adresse: <<NAME>> Online Shop, <<STRASSE>>, 000000 <<STADT>> ",warranty,"warranty:period,warranty:options",0.0
66,2,de,11. Urheberrecht und Markenzeichen,"Der Inhalt dieser Website, einschließlich Texte, Grafiken, Fotos, Illustrationen, Bildern, bewegten Bildern, Geräuschen und Software ist urheberrechtlich geschützt. Der Download oder die Verwendung ist nur zur privaten Nutzung zulässig. Die weitere Veröffentlichung, Übermittlung, Reproduktion oder sonstige Nutzung der Bilder ist untersagt",intellectualProperty,,0.0
67,2,de,11. Urheberrecht und Markenzeichen,Alle auf der Webseite verwendeten Markenzeichen von <<NAME>> sind - soweit nicht anders angegeben - unsere Markenzeichen. Diese dürfen ohne unsere vorherige schriftliche Genehmigung nicht verwendet werden.,intellectualProperty,,0.0
68,2,de,12. Betreiberinformation,"Online-Streitbeilegung gemäß Art. 14 Abs. 1 ODR-Verordnung: Die Europäische Kommission stellt eine Plattform zur Online-Streitbeilegung (OS) bereit. Diese findest du hier. Die <<NAME>> ist nicht bereit und verpflichtet, an Streitbeilegungsverfahren vor einer Verbraucherschlichtungsstelle teilzunehmen. ",arbitration,,0.0
69,2,de,13. Haftungsausschluss für fremde Links,"Soweit Links zu Webseiten anderer Anbieter vorhanden sind, haben wir auf deren Inhalte keinen Einfluss. Daher kann für diese Inhalte auch keine Gewähr und Haftung übernommen werden. Für die Inhalte dieser Seiten ist stets der jeweilige Anbieter oder Betreiber der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlinkung auf mögliche Rechtsverstöße und erkennbare Rechtsverletzungen geprüft. Rechtswidrige Inhalte waren zum Zeitpunkt der Verlinkung nicht erkennbar. Eine permanente inhaltliche Kontrolle der verlinkten Seiten ist jedoch ohne konkrete Anhaltspunkte einer Rechtsverletzung nicht zumutbar. Bei Bekannt werden von Rechtsverletzungen werden derartige Links umgehend entfernt.",liability,,0.0
70,2,de,14. Geschenkkarte ,"Allgemeines Herausgeber der <<NAME>> <<STADT>> Geschenkkarte und der <<NAME>> e-Geschenkkarte (nachfolgend gemeinsam: Geschenkkarte) ist die <<NAME>>, <<STRASSE>>, D-000000 <<STADT>> . Mit dem Kauf einer Geschenkkarte erwerben Sie eine Forderung gegen die <<NAME>> in gleicher Höhe, die durch die Geschenkkarte verkörpert ist. Es erfolgt keine Verzinsung der Forderung. ",payment,payment:vouchers,0.0
71,2,de,14. Geschenkkarte ,"Das Guthaben der Geschenkkarte kann in allen teilnehmenden <<NAME>> Stores (abrufbar unter <<NAME>> <<STADT>> Storefinder) und im <<NAME>> Online-Shop, ausschließlich für Bekleidung inklusive Schuhe nebst Accessoires (wie z.B. Schmuck, Uhren, Geldbeutel, Handtaschen, Schals, Gürtel eingelöst werden.",payment,payment:vouchers,0.0
72,2,de,14. Geschenkkarte ,"Kauf einer Geschenkkarte Die <<NAME>> Geschenkkarte erhalten Sie im <<NAME>> Online Shop, example.com, oder in allen teilnehmenden Stores (abrufbar unter <<NAME>> <<STADT>> Storefinder).",payment,payment:vouchers,0.0
73,2,de,14. Geschenkkarte ,"Wenn Sie eine Geschenkkarte erwerben, die einen Rubbelcode enthält, haben Sie unmittelbar nach Erhalt die Unversehrtheit des Rubbelfeldes zu prüfen. Der dahinter verborgene Rubbelcode ist ausschließlich für Sie als berechtigte(n) Inhaber(in) der Geschenkkarte zur Kenntnis bestimmt und ermöglicht den Zugriff auf das Guthaben der Geschenkkarte durch Jedermann.",payment,payment:vouchers,0.0
74,2,de,14. Geschenkkarte ,"Die <<NAME>> Geschenkkarte kann im Online Shop mit einem Guthaben in Höhe von jeweils EUR 10, 15, 20, 25, 30, 35, 40, 50, 75, 100, 125 oder 150 erworben werden. In den teilnehmenden <<NAME>> Stores (abrufbar unter <<NAME>> <<STADT>> Storefinder), ist jede beliebige Guthabenhöhe von 1 EUR bis maximal 500 EUR möglich. Geschenkkarten können nicht wieder aufgeladen werden.",payment,payment:vouchers,0.0
75,2,de,14. Geschenkkarte ,Besonderheiten beim Kauf einer Geschenkkarte im <<NAME>> Online-Shop Die Geschenkkarte können Sie im <<NAME>> Online-Store in Deutschland oder in Österreich (example.com). Die Bestellung durch den Kunden stellt ein bindendes Angebot auf Abschluss eines Kaufvertrages dar. Eine Annahme dieses Angebots erfolgt mit dem Versand der Geschenkkarte durch <<NAME>>. Ein Versand der Geschenkkarte ist nur nach Deutschland oder Österreich möglich. ,payment,payment:vouchers,0.0
76,2,de,14. Geschenkkarte ,"Im <<NAME>> Online-Store werden Sie durch ein entsprechendes Menü geführt. Sie können die Geschenkkarte nach Ihrer Wahl mit Kreditkarte, per Sofortüberweisung, Paypal sowie bei Bestellung der Geschenkkarte per Post auch mit Vorauskasse bezahlen.",payment,payment:vouchers,0.0
77,2,de,14. Geschenkkarte ,Im Rahmen der Bestellung einer Geschenkkarte können keine weiteren Waren bestellt werden. Hierfür müssen Sie eine erneute Bestellung vornehmen.,payment,payment:vouchers,0.0
78,2,de,14. Geschenkkarte ,"Die Geschenkkarte wird Ihnen gesondert per Post zugesandt. Auch der Versand der Geschenkkarte(n) ist für Sie versandkostenfrei. Sie tragen das Transportrisiko. Alternativ zum Postversand können Sie im <<NAME>>, Online-Store auch die e-Geschenkkarte sofort erwerben, diese wird Ihnen nach wenigen Minuten per E-Mail zugesandt.",payment,payment:vouchers,0.0
79,2,de,14. Geschenkkarte ,"Bezahlung mit der Geschenkkarte Eine Bezahlung mit der Geschenkkarte kann in teilnehmenden Stores (abrufbar unter <<NAME>> <<STADT>> Storefinder) sowie im <<NAME>> Online-Store in Deutschland und Österreich erfolgen. Einfach beim Bezahlen an der Kasse vorlegen oder die 19-stellige Kartennummer der Geschenkkarte beim Bezahlvorgang im Online-Shop zusammen mit dem Code, der sich unter dem Rubbelfeld befindet, eingeben. ",payment,payment:vouchers,0.0
80,2,de,14. Geschenkkarte ,"Die Geschenkkarte kann nur für den Erwerb von bestimmten Waren (Bekleidung inklusive Schuhe nebst Accessoires, wie z.B. eingelöst werden. Schmuck, Uhren, Geldbeutel, Handtaschen, Schals, Gürtel eingesetzt werden. Der Betrag wird Ihrem Geschenkkartenguthaben belastet. Ein eventueller Restbetrag verbleibt auf Ihrer Geschenkkarte. Sollte der Saldo auf Ihrer Geschenkkarte nicht ausreichen, um Ihren Einkauf vollständig zu bezahlen, kann die Differenz mit einem anderen Zahlungsmittel oder einer weiteren Geschenkkarte beglichen werden. Das Guthaben auf dieser Karte kann nicht gegen Bargeld eingetauscht werden. Ein Restbetrag wird nicht in bar erstattet.",payment,payment:vouchers,0.0
81,2,de,14. Geschenkkarte ,"Retoure im Online-Store Im Retourenfall von Ware, die im Online-Shop erworben wurde, erstatten wir, abhängig vom eingesetzten Zahlungsmittel, den Retourenwert bei Rücksendung der Ware. Sofern Sie Waren mit einer Geschenkkarte bezahlt haben und diese Waren retourniert werden, erhalten Sie den zurückzuerstattenden Betrag als e-Geschenkkarte, die Sie per E-Mail erhalten. Diese können Sie ganz nach Wunsch entweder im <<NAME>> Online Shop oder in allen teilnehmenden <<NAME>> Stores (abrufbar unter <<NAME>> <<STADT>> Storefinder) einlösen. Ihre e-Geschenkkarte senden wir schnellstmöglich nach Retoureneingang an die E-Mail-Adresse, die Sie im Bestellauftrag angegeben haben. Wenn Sie beim Kauf zusätzlich zur Geschenkkarte den Rechnungskauf gewählt haben, erfolgt die Rückzahlung vorrangig durch die Entlastung der Rechnung. Wenn Sie beim Kauf zusätzlich zur Geschenkkarte Kreditkarte, Paypal, Vorauskasse oder Sofortüberweisung. gewählt haben, erhalten Sie vorrangig von uns die Rückzahlung in Form einer e-Geschenkkarte. ",payment,payment:vouchers,0.0
82,2,de,14. Geschenkkarte ,"Ermittlung des Kontostandes Das aktuelle Guthaben Ihrer Geschenkkarte können Sie im <<NAME>>, Online-Store in Deutschland bzw. Österreich sowie in jedem teilnehmenden <<NAME>> Store (abrufbar unter <<NAME>> <<STADT>> Storefinder) an jeder Kasse abfragen. ",payment,payment:vouchers,0.0
83,2,de,14. Geschenkkarte ,Lieferung der Geschenkkarte <<NAME>> liefert die Geschenkkarte bei Bestellung im Online Shop an jede Adresse in Deutschland per Post. Die Lieferzeit beträgt im Normalfall ca. 2-3 Werktage nach dem Eingang der Bestellung. Die e-Geschenkkarte wird Ihnen innerhalb weniger Minuten per E-Mail zugesandt.,payment,payment:vouchers,0.0
84,2,de,14. Geschenkkarte ,"Gültigkeit, Verlust & Haftung Die Geschenkkarte ist drei Jahre ab Ende des Jahres, in dem Sie die Geschenkkarte gekauft haben, gültig. Das Kaufdatum kann unter example.com/geschenkkarte abgefragt werden. Die Geschenkkarte ist unpersönlich und übertragbar. Behandeln Sie daher Ihre Geschenkkarte wie Bargeld. Bei Verlust, Diebstahl oder Beschädigung trägt der Kunde dieses Risiko. <<NAME>>, ist berechtigt, schuldbefreiend an den jeweiligen Inhaber der Geschenkkarte zu leisten. ",payment,payment:vouchers,0.0
85,2,de,14. Geschenkkarte ,"Mängel Haben die durch den <<NAME>>, Online Shop gelieferten Geschenkkarten Mängel, so können die gesetzlichen Gewährleistungsansprüche geltend gemacht werden. Zum Austausch der Geschenkkarte bitten wir Sie, sich mit unserem Kundenservice unter 030 – 00 00 12345678 * in Verbindung zu setzen. ",payment,payment:vouchers,0.0
86,2,de,14. Geschenkkarte ,"Schlussbestimmungen Sollte eine Bestimmung nichtig oder unwirksam sein oder werden, bleiben die übrigen Bestimmungen gültig. Anstelle der nichtigen oder unwirksamen Bestimmung gelten die einschlägigen gesetzlichen Bestimmungen.",severability,,0.0
87,3,de,1. Der Vertragsgegenstand der Allgemeinen Geschäftsbedingungen ,"Gegenstand der Allgemeinen Geschäftsbedingungen ist die Regelung der Vertragsbedingungen für sämtliche Verträge und Leistungen der <<NAME>> für Sport und Fitness online (nachfolgend auch „<<NAME>>“ oder „Unternehmen“ genannt), die über das Online-<<NAME>>l „<<NAME>> Fitness“ (nachfolgend auch <<NAME>> Fitness genannt), erreichbar über die Webadresse (URL) example.com (nachfolgend auch „Website“ genannt) angeboten werden. Es gelten jeweils die Allgemeinen Geschäftsbedingungen in der zum Zeitpunkt des Vertragsschlusses gültigen Fassung. ",conclusionOfContract,,0.0
88,3,de,2. Teilnahmevoraussetzungen ,Voraussetzung für die Teilnahme bei example.com ist der Abschluss eines Teilnahmevertrages unter Einbeziehung dieser Allgemeinen Geschäftsbedingungen. Der Vertragspartner hierfür ist die <<NAME>> für Sport und Fitness online. Die Mitgliedschaft gilt nur für die Seite example.com. Teilnahmeberechtigt sind alle natürlichen Personen. Die Teilnahme bei <<NAME>> ist auf Personen ab 18 Jahre beschränkt.,"conclusionOfContract,age",,0.0
89,3,de,2. Teilnahmevoraussetzungen ,"Zu beachten ist, dass nicht alle Kursvideos für jeden geeignet sind. Vor der Aufnahme körperlicher Aktivitäten sollte ein Arzt konsultiert werden. Auch von übermäßigem Essen vor dem Training ist abzusehen. Um das Verletzungsrisiko zu verringern, sind Überbeanspruchung und ruckartige Bewegungen zu vermeiden. Die Übungen ersetzen keine ärztliche Untersuchung oder Behandlung; mögliche Einschränkungen aufgrund von chronischen oder akuten Krankheiten oder für Frauen in der Schwangerschaft sind unbedingt zu beachten.",conclusionOfContract,conclusionOfContract:restrictions,0.0
90,3,de,2. Teilnahmevoraussetzungen ,Mit dem Ausfüllen und Absenden des Anmeldeformulars gibst du ein Angebot auf Abschluss eines Teilnahmevertrages bei <<NAME>> Fitness ab. Erst mit der Freischaltung des vollen Leistungsumfanges erklärt die <<NAME>> für Sport und Fitness online die Annahme und damit das Zustandekommen des Teilnahmevertrages für <<NAME>> Fitness.,conclusionOfContract,conclusionOfContract:binding,0.0
91,3,de,2. Teilnahmevoraussetzungen ,"Der jeweilige Teilnahme-Betrag wird je nach der von dir gewählten Zahlungsart bei Fälligkeit abgebucht. Die Frist für die Vorabankündigung (Pre-Notification) beträgt 12 Tage. Du sicherst als Mitglied zu, für die Deckung des Kontos zu sorgen. Bei wiederholten Zahlungsschwierigkeiten behalten wir uns die Schließung des betreffenden Accounts vor.",payment,,0.0
92,3,de,2. Teilnahmevoraussetzungen ,Es gilt überdies das gesetzliche Widerrufsrecht.,withdrawal,,0.0
93,3,de,3. Widerrufsbelehrung (Dienstleistungen) & Widerrufsformular,"Verbrauchern steht ein Widerrufsrecht nach folgender Maßgabe zu, wobei Verbraucher jede natürliche Person ist, die ein Rechtsgeschäft zu Zwecken abschließt, die überwiegend weder ihrer gewerblichen noch ihrer selbständigen beruflichen Tätigkeit zugerechnet werden können:",withdrawal,,0.0
94,3,de,3. Widerrufsbelehrung (Dienstleistungen) & Widerrufsformular,A. Widerrufsbelehrung (Dienstleistungen),withdrawal,,0.0
95,3,de,3. Widerrufsbelehrung (Dienstleistungen) & Widerrufsformular,"Widerrufsrecht  Du hast das Recht, binnen vierzehn Tagen ohne Angabe von Gründen diesen Vertrag zu widerrufen.  Die Widerrufsfrist beträgt vierzehn Tage ab dem Tag des Vertragsabschlusses.  Um dein Widerrufsrecht auszuüben, musst du uns (<<NAME>> GmbH für Sport und Fitness online, <<NAME>>. 18, 000000 <<STADT>>, Deutschland, Tel.: 00 00 12345678, Fax: 00 00 12345678, E-Mail: hello@example.com) mittels einer eindeutigen Erklärung (z. B. ein mit der Post versandter Brief, Telefax oder E-Mail) über deinen Entschluss, diesen Vertrag zu widerrufen, informieren.  Du kannst dafür das beigefügte Muster-Widerrufsformular verwenden, das jedoch nicht vorgeschrieben ist.  Zur Wahrung der Widerrufsfrist reicht es aus, dass du die Mitteilung über die Ausübung des Widerrufsrechts vor Ablauf der Widerrufsfrist absendest.   ",withdrawal,"withdrawal:period,withdrawal:form",0.0
96,3,de,3. Widerrufsbelehrung (Dienstleistungen) & Widerrufsformular,"Folgen des Widerrufs  Wenn du diesen Vertrag widerrufst, haben wir dir alle Zahlungen, die wir von dir erhalten haben, einschließlich der Lieferkosten (mit Ausnahme der zusätzlichen Kosten, die sich daraus ergeben, dass du eine andere Art der Lieferung als die von uns angebotene, günstigste Standardlieferung gewählt hast), unverzüglich und spätestens binnen vierzehn Tagen ab dem Tag zurückzuzahlen, an dem die Mitteilung über deinen Widerruf dieses Vertrags bei uns eingegangen ist. Für diese Rückzahlung verwenden wir dasselbe Zahlungsmittel, das du bei der ursprünglichen Transaktion eingesetzt hast, es sei denn, mit dir wurde ausdrücklich etwas anderes vereinbart; in keinem Fall werden dir wegen dieser Rückzahlung Entgelte berechnet.",withdrawal,withdrawal:effects,0.0
97,3,de,3. Widerrufsbelehrung (Dienstleistungen) & Widerrufsformular,"Hast du verlangt, dass die Dienstleistungen während der Widerrufsfrist beginnen sollen, so hast du uns einen angemessenen Betrag zu zahlen, der dem Anteil der bis zu dem Zeitpunkt, zu dem du uns von der Ausübung des Widerrufsrechts hinsichtlich dieses Vertrags unterrichtest, bereits erbrachten Dienstleistungen im Vergleich zum Gesamtumfang der im Vertrag vorgesehenen Dienstleistungen entspricht.",withdrawal,withdrawal:effects,0.0
98,3,de,3. Widerrufsbelehrung (Dienstleistungen) & Widerrufsformular,"Ausschluss bzw. vorzeitiges Erlöschen des Widerrufsrechts  Das Widerrufsrecht besteht nicht bei Verträgen zur Erbringung von Dienstleistungen in den Bereichen Beherbergung zu anderen Zwecken als zu Wohnzwecken, Beförderung von Waren, Kraftfahrzeugvermietung, Lieferung von Speisen und Getränken sowie zur Erbringung weiterer Dienstleistungen im Zusammenhang mit Freizeitbetätigungen, wenn der Vertrag für die Erbringung einen spezifischen Termin oder Zeitraum vorsieht.",withdrawal,withdrawal:exclusion,0.0
99,3,de,3. Widerrufsbelehrung (Dienstleistungen) & Widerrufsformular,"Das Widerrufsrecht erlischt vorzeitig, wenn wir die Dienstleistung vollständig erbracht haben und wir mit der Ausführung der Dienstleistung erst begonnen haben, nachdem du dazu deine ausdrückliche Zustimmung gegeben hast und gleichzeitig deine Kenntnis davon bestätigt hast, dass du dein Widerrufsrecht bei vollständiger Vertragserfüllung durch uns verlierst.",withdrawal,withdrawal:exclusion,0.0
